0,0,53,2.57142857142857,5.25,-65,8,14196,10,7,0,1,56,9.5,32,19,11,0,0,50,17,6.45,-9,12,17816,5,0,1,53,4.5,23,18026,6.95,1,1,68,7.66666666666667,21,1,
0,0,53,1.28571428571429,7.4,65,12,17879,3,7,0,0,47,1.33333333333333,48,4,8,0,0,59,1.42857142857143,6.15,9,9,15123,0,0,0,41,1,-23,14728,5.55,0,0,47,1.14285714285714,7,0,
0,1,20,5,7.3,33,13,9486,1,0,0,0,48,4,68,11,10,1,0,36,9,7.8,-24,14,12314,1,0,0,60,7.5,12,19728,6.95,0,0,64,16,15,1,
0,0,0,0,5.8,-33,7,11882,0,8,0,0,86,2,72,8,10,0,0,57,1.33333333333333,8.9,24,11,10897,0,0,0,57,0.8,-12,9965,6.95,0,0,86,1,4,0,
1,0,48,2.11111111111111,6.1,53,11,27081,11,9,0,0,62,2.5,100,10,22,0,1,32,1.85714285714286,8.35,-22,23,30544,10,0,0,50,2.85714285714286,24,29062,6.75,0,0,60,2.66666666666667,22,1,
0,0,31,1.18181818181818,5.75,-53,21,18821,10,11,0,0,64,4.5,91,30,22,0,0,60,5,8.1,22,20,30433,2,0,0,60,3.125,-24,44518,6.8,0,0,62,2.6,19,0,
0,0,29,0.571428571428571,8.2,5,20,19179,1,7,0,0,79,2.75,103,3,33,0,0,36,1,6.8,-14,15,19533,0,0,0,29,0.571428571428571,83,30976,7.45,0,0,57,0.727272727272727,8,0,
0,0,38,6.5,7.7,-5,21,27120,9,2,1,1,71,12,81,6,16,0,0,62,5.25,7.35,14,13,44504,6,0,1,62,4.2,-83,30901,5.55,0,1,76,26,21,1,
1,0,42,1.1,7.15,13,12,24112,3,10,0,0,46,4,99,26,23,0,0,15,0.5,8.5,110,17,11380,6,0,1,42,1.1,34,21100,5.25,0,1,46,1.71428571428571,7,0,
0,0,55,3.5,5.2,-13,14,12953,14,6,0,0,71,6.75,92,13,17,0,0,42,8,5.7,-110,15,21084,0,0,0,47,2.25,-34,28846,4.7,0,0,47,3,13,1,
0,0,29,0.4,2.5,-48,4,3467,2,5,0,0,14,0.25,52,9,8,0,0,86,3,3.35,1,6,8615,0,0,0,71,0.714285714285714,-18,8970,2.55,0,0,71,1,5,0,
1,1,43,5,3.65,48,7,12390,2,2,0,1,26,6,22,8,5,0,0,9,1,3.85,-1,10,5811,1,0,0,43,10,18,11225,2.8,0,0,39,4.5,8,1,
0,0,59,0.909090909090909,3.45,-127,5,9806,5,11,0,1,76,2.16666666666667,43,4,13,0,0,59,0.909090909090909,4.65,-55,5,12503,0,0,1,53,1.125,39,12440,6.7,0,1,41,0.875,7,0,
0,0,41,6,8.8,127,4,23112,6,3,1,0,36,3.2,41,23,9,0,0,50,5.5,7.9,55,10,25341,8,0,0,39,4.25,-39,18552,5.25,0,0,57,25,25,1,
0,0,31,2.4,5.55,-33,9,14275,7,5,0,0,44,2.125,85,10,18,1,0,74,7.25,6.1,44,15,32215,0,0,0,46,2.25,-24,18884,7.1,0,0,46,9,14,1,
0,0,44,3,5.35,33,9,13089,11,4,0,0,37,1,53,8,4,0,0,78,2.1,4.45,-44,16,30062,0,0,0,44,1.33333333333333,24,22612,6.95,0,0,56,2.5,15,0,
0,0,23,3.5,8.65,54,8,14144,1,2,0,0,48,15,28,11,22,0,1,52,16,8.05,9,7,26718,17,0,0,45,2.8,46,19645,6.6,0,0,48,5,15,1,
0,0,36,1.33333333333333,7.4,-54,10,9714,2,3,0,0,45,0.714285714285714,43,9,13,0,0,27,0.428571428571429,7.45,-9,14,7228,1,0,0,64,1.16666666666667,-46,11862,5.8,1,0,91,1.25,7,0,
0,0,64,1.75,6.15,-28,11,14914,2,4,1,0,82,1,45,5,24,0,0,73,1.6,8.1,45,9,10592,0,0,0,45,0.833333333333333,-60,12052,6.8,0,0,45,0.5,5,0,
0,0,65,22,7,28,9,20240,13,1,0,0,56,6.33333333333333,46,18,8,0,1,65,5.5,5.85,-45,10,22548,8,0,1,62,10.5,60,20912,9.1,0,1,68,23,22,1,
0,0,53,2.16666666666667,8.65,-33,19,70231,12,12,0,0,57,3.11111111111111,85,15,44,1,1,55,1.8,7.25,71,15,41459,8,0,0,39,1.46153846153846,-62,37224,5.55,0,0,51,2.08333333333333,23,0,
0,0,25,1.875,6.7,33,22,28366,7,8,0,0,49,3,105,25,18,0,0,52,2.66666666666667,5.95,-71,30,46345,7,0,0,56,2.83333333333333,62,65254,7.35,0,0,52,4.57142857142857,20,1,
0,0,18,0.75,5.8,-29,12,17189,2,8,1,1,67,2.75,76,7,11,0,1,45,1.36363636363636,5.4,-41,9,19629,0,0,1,33,1.1,62,17637,7.4,0,1,45,1.66666666666667,13,0,
0,0,65,10,6.7,29,4,32844,16,3,0,0,63,4.14285714285714,66,5,19,0,0,54,2.77777777777778,6.5,41,9,44791,4,0,0,48,2.44444444444444,-62,23418,6.1,0,0,57,5.2,22,1,
1,0,27,1.6,7.7,94,14,14755,2,5,0,0,33,3.33333333333333,69,14,38,0,0,50,3.75,7.2,23,10,14028,0,0,1,73,5.5,46,29569,8.2,0,1,70,3.5,18,1,
0,0,41,1.5,6.05,-94,9,13535,3,6,0,0,55,2,55,11,15,0,0,55,2.4,6.1,-23,10,12297,0,0,0,27,0.857142857142857,-46,16120,6.85,0,0,41,1.5,7,0,
0,0,31,1.28571428571429,6,-59,10,10520,4,7,0,0,41,1.71428571428571,64,3,6,0,0,28,1.33333333333333,6.45,23,13,11195,3,0,1,55,2.28571428571429,11,20478,5.1,0,1,62,1.8,14,0,
0,0,43,16,7.4,59,11,23321,9,1,0,0,51,4.75,64,2,7,1,0,57,3.5,4.6,-23,16,22065,4,0,0,51,1.9,-11,13708,4.9,0,0,70,3.25,22,1,
0,0,29,0.75,6.6,-61,9,13921,2,8,1,0,81,2.125,38,14,29,0,0,33,0.875,6.3,-105,12,14547,1,0,0,33,3.5,-20,28253,8.3,0,0,43,1.8,7,0,
0,0,55,2.83333333333333,7,61,13,30553,9,6,0,0,55,5.66666666666667,114,21,13,0,0,55,2.125,7.15,105,20,23221,11,0,0,42,6.5,20,23482,10.15,0,0,58,9,15,1,
0,0,50,2.5,9.75,128,16,28107,5,4,1,0,60,4,77,22,50,0,1,65,4.33333333333333,6.5,-59,27,34421,5,0,0,65,6.5,18,16117,8.2,0,0,55,2.75,10,1,
0,0,44,1.4,7.3,-128,21,13121,7,5,0,0,62,1.25,77,3,14,0,0,88,14,7.5,59,28,38913,0,0,0,62,3.33333333333333,-18,21882,7.15,0,0,62,3.33333333333333,10,0,
0,0,48,3,4.6,30,6,9765,11,4,1,0,68,4.25,40,16,13,0,0,64,5.33333333333333,4.65,57,2,19640,0,0,0,24,1.2,21,8025,6,0,0,56,4.66666666666667,10,1,
0,0,28,0.714285714285714,4.65,-30,6,14129,0,7,0,0,39,0.875,52,5,9,0,0,33,1.5,1.95,-57,6,10878,0,0,1,50,2.25,-21,13857,5.6,0,1,44,4,7,0,
1,0,32,1.71428571428571,7.6,49,11,29622,5,7,0,0,50,3.16666666666667,61,21,28,0,0,39,2.5,5.85,-59,17,22551,14,0,0,61,4.6,18,27985,8.15,0,1,42,2.66666666666667,11,1,
0,0,23,1.16666666666667,5,-49,14,16638,3,6,0,0,63,2.11111111111111,61,11,16,0,0,43,1.85714285714286,7,59,13,27113,0,0,0,53,2.66666666666667,-18,29360,5.45,0,0,53,1.6,15,0,
0,0,46,3.16666666666667,6.4,14,20,35701,10,6,0,0,49,1.81818181818182,68,34,11,0,0,37,1.66666666666667,4.8,-49,13,19103,2,0,0,54,3.14285714285714,98,27803,6.2,0,1,54,5.5,22,1,
0,0,44,2.28571428571429,6.5,-14,17,27799,7,7,0,0,44,2.28571428571429,71,3,16,1,0,58,2.1,5.5,49,13,36446,3,0,0,25,0.75,-98,11068,4.45,0,0,53,3.8,18,0,
0,0,44,2.85714285714286,5.15,-37,9,14967,17,7,0,0,27,2.4,69,33,20,0,0,71,10.6666666666667,5.9,45,16,35795,3,1,1,58,3.71428571428571,-6,25988,6.45,0,1,71,6.4,26,1,
0,0,48,4.33333333333333,7.7,37,15,19815,3,3,0,0,56,1.875,71,2,11,0,0,52,1.4,5.2,-45,15,25946,1,0,0,41,0.916666666666667,6,17164,5.05,0,0,30,0.666666666666667,8,0,
0,0,34,1.69230769230769,5.5,126,27,32402,14,13,0,0,42,3.375,47,37,44,0,0,59,4.75,8.45,162,15,75530,2,1,0,38,1.41176470588235,39,43503,7.55,0,0,62,2.85714285714286,36,1,
